ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,CMD,class
1668614090,5409,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:1,ddos
1668614105,2628,34,0,601,832.9,54097.0,6.0,1.0,0.01,hud-service,ddos
1668614110,2893,22,0,1362,174.4,46777.0,6.0,1.0,0.01,nautilus,ddos
1668614148,6589,14,0,205,175.1,444.1,6.0,1.0,0.06,SLAM,injection
1668614158,2710,14,0,78,798.7,18545.0,6.0,1.0,0.0,unity-panel-se,password
1668614185,1534,14,0,2231,914.7,331.6,6.0,1.0,0.03,Xorg,normal
1668614213,1284,15,0,1083,515.1,7693.0,6.0,1.0,0.0,NetworkManager,password
1668614240,3767,1970,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668614245,2891,14,0,309,899.4,20617.0,6.0,1.0,0.01,nm-applet,ddos
1668614275,2590,14,0,133,22585.0,657.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668614278,3384,1930,0,160,18097.0,2661.0,6.0,1.0,0.0,atop,dos
1668614300,1515,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,ddos
1668614353,2978,14,0,362,488.3,7633.0,6.0,1.0,0.0,mission-contro,injection
1668614380,1463,35,0,48,19469.0,801.0,6.0,1.0,0.0,irqbalance,normal
1668614395,2814,14,0,47,453.1,5373.0,6.0,1.0,0.0,indicator-appl,ddos
1668614398,3070,14,0,48,553.9,17161.0,6.0,1.0,0.0,vmtoolsd,password
1668614403,2823,14,0,47,453.1,5377.0,6.0,1.0,0.0,indicator-appl,dos
1668614420,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668614438,1797,14,0,29,37325.0,1449.0,6.0,1.0,0.0,kerneloops,dos
1668614448,2668,14,0,133,22481.0,873.0,6.0,1.0,0.0,upstart-dbus-b,dos
1668614480,5411,280,0,12,173.0,233.0,6.0,1.0,0.0,<nm-dhcp-clie>,ddos
1668614503,2671,14,0,133,22613.0,977.0,6.0,1.0,0.0,upstart-dbus-b,password
1668614528,4173,287,0,12,173.0,233.0,6.0,1.0,0.0,<systemd-udev>,password
1668614578,2941,22,0,1362,174.4,48549.0,6.0,1.0,0.01,nautilus,dos
1668614588,6541,2057,0,160,17825.0,2653.0,6.0,1.0,0.0,atop,normal
1668614600,2628,35,0,601,833.1,54357.0,6.0,1.0,0.01,hud-service,ddos
1668614603,2725,14,0,78,726.8,18617.0,6.0,1.0,0.0,unity-panel-se,dos
1668614628,2688,14,0,43,902.3,16233.0,6.0,1.0,0.0,unity-settings,password
1668614665,3885,14,0,990,175.9,14337.0,6.0,1.0,0.0,drone,normal
1668614703,6543,2057,0,160,17825.0,2657.0,6.0,1.0,0.0,atop,injection
1668614710,2869,1559,0,22,174.3,79985.0,462.0,1.0,0.02,compiz,ddos
1668614770,7327,14,0,78,711.8,14677.0,6.0,1.0,0.0,unity-panel-se,normal
1668614775,3885,14,0,990,175.9,14337.0,6.0,1.0,0.0,drone,normal
1668614798,2974,14,0,48,554.1,17409.0,6.0,1.0,0.0,vmtoolsd,injection
1668614830,2901,14,0,48,554.0,2221.0,6.0,1.0,0.0,vmtoolsd,normal
1668614835,1943,21,0,48,332.8,1937.0,6.0,1.0,0.0,vmtoolsd,normal
1668614903,6542,2058,0,160,17829.0,2653.0,6.0,1.0,0.0,atop,injection
1668614918,2668,14,0,133,22481.0,873.0,6.0,1.0,0.0,upstart-dbus-b,injection
1668614955,1463,49,0,48,19469.0,801.0,6.0,1.0,0.0,irqbalance,normal
1668614958,1587,14,0,10427,718.4,50465.0,6.0,1.0,0.01,navigation,dos
1668614965,5410,1136,0,12,173.0,233.0,6.0,1.0,0.0,<dhclient>,ddos
1668614978,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,injection
1668614978,3150,14,0,292,883.1,22469.0,6.0,1.0,0.01,gnome-terminal,dos
1668614988,2939,14,0,309,891.4,18417.0,6.0,1.0,0.0,nm-applet,dos
1668615058,1288,19,0,1083,515.2,7741.0,6.0,1.0,0.0,NetworkManager,injection
1668615078,2998,58,0,22,174.3,79693.0,6.0,1.0,0.02,compiz,password
1668615103,3387,2064,0,160,18093.0,2729.0,6.0,1.0,0.0,atop,injection
1668615148,2215,50,0,608,364.7,8917.0,6.0,1.0,0.0,atop,password
1668615170,2880,14,0,16,1030.6,2517.0,6.0,1.0,0.0,evolution-cale,normal
1668615190,1463,35,0,48,19469.0,801.0,6.0,1.0,0.0,irqbalance,normal
1668615230,2869,1575,0,22,174.3,79985.0,142.0,1.0,0.02,compiz,ddos
1668615238,7479,14,0,608,364.6,8877.0,6.0,1.0,0.0,atop,injection
1668615265,3767,1970,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668615290,2814,14,0,47,453.1,5373.0,6.0,1.0,0.0,indicator-appl,ddos
1668615305,1943,14,0,48,332.8,1937.0,6.0,1.0,0.0,vmtoolsd,normal
1668615315,1760,14,0,24,9653.0,497.0,6.0,1.0,0.0,haveged,normal
1668615318,2998,58,0,22,174.3,79693.0,6.0,1.0,0.02,compiz,password
1668615320,8045,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:0,normal
1668615383,1493,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,dos
1668615413,2939,14,0,309,891.4,18561.0,6.0,1.0,0.0,nm-applet,injection
1668615423,2525,14,0,427,40541.0,2769.0,6.0,1.0,0.0,dbus-daemon,password
1668615463,1498,29,0,59,670.2,5297.0,6.0,1.0,0.0,whoopsie,dos
1668615548,2974,14,0,48,554.1,17409.0,6.0,1.0,0.0,vmtoolsd,injection
1668615578,2725,14,0,78,726.8,18617.0,6.0,1.0,0.0,unity-panel-se,dos
1668615595,3173,14,0,3075,899.8,337.2,6.0,1.0,0.03,update-manager,ddos
1668615653,4176,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:1,dos
1668615655,2909,14,0,48,554.1,17005.0,6.0,1.0,0.0,vmtoolsd,ddos
1668615663,2913,141,0,22,174.3,79869.0,6.0,1.0,0.02,compiz,injection
1668615668,2700,23,0,601,848.8,68701.0,134.0,261.0,0.02,hud-service,dos
1668615745,1515,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,ddos
1668615745,2866,82,0,22,174.5,81537.0,6.0,1.0,0.02,compiz,normal
1668615768,3386,2063,0,160,18089.0,2725.0,6.0,1.0,0.0,atop,injection
1668615770,2869,1523,0,22,174.3,79985.0,470.0,1.0,0.02,compiz,ddos
1668615788,3195,14,0,2144,175.5,28325.0,6.0,1.0,0.01,ostinato,dos
1668615858,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668615890,2639,14,0,78,883.1,12589.0,6.0,1.0,0.0,unity-panel-se,normal
1668616020,2893,22,0,1362,174.4,48801.0,6.0,1.0,0.01,nautilus,normal
1668616083,4231,287,0,12,173.0,233.0,6.0,1.0,0.0,<systemd-udev>,password
1668616103,1549,14,0,2231,531.2,88669.0,6.0,1.0,0.02,Xorg,injection
1668616133,2978,14,0,362,488.3,7633.0,6.0,1.0,0.0,mission-contro,dos
1668616145,2628,28,0,601,833.8,55013.0,6.0,1.0,0.01,hud-service,ddos
1668616155,3769,1970,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1668616163,7028,14,0,608,364.6,8725.0,6.0,1.0,0.0,atop,injection
1668616195,2814,14,0,47,453.1,5373.0,6.0,1.0,0.0,indicator-appl,ddos
1668616228,6544,2063,0,160,17825.0,2657.0,6.0,1.0,0.0,atop,injection
1668616258,3384,1926,0,160,18097.0,2661.0,6.0,1.0,0.0,atop,dos
1668616283,2941,26,0,1362,174.4,48993.0,6.0,1.0,0.01,nautilus,injection
1668616290,4277,14,0,2144,175.5,28161.0,6.0,1.0,0.01,ostinato,ddos
1668616293,2700,23,0,601,848.9,68701.0,6.0,1.0,0.02,hud-service,dos
1668616310,4467,1970,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668616373,3384,2063,0,160,18097.0,2729.0,6.0,1.0,0.0,atop,injection
1668616478,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,injection
1668616498,2725,14,0,78,726.8,18617.0,6.0,1.0,0.0,unity-panel-se,dos
1668616555,4465,1971,0,160,18141.0,2793.0,6.0,1.0,0.0,atop,normal
1668616598,2210,20,0,608,364.7,8917.0,6.0,1.0,0.0,atop,password
1668616610,1515,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,ddos
1668616628,2432,14,0,257,40737.0,3169.0,6.0,1.0,0.0,init,password
1668616658,7623,456,0,49,61901.0,1745.0,61734.0,1513.0,0.0,cron,injection
1668616663,1492,20,0,49,23825.0,1261.0,6.0,1.0,0.0,cron,injection
1668616675,4467,1971,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668616733,2913,410,0,22,174.3,79869.0,6.0,1.0,0.02,compiz,injection
1668616740,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668616768,2941,22,0,1362,174.4,48549.0,6.0,1.0,0.01,nautilus,dos
1668616783,7478,14,0,608,364.6,8877.0,6.0,1.0,0.0,atop,injection
1668616785,4543,14,0,608,357.4,6577.0,6.0,1.0,0.0,atop,ddos
1668616793,2685,17,0,43,902.2,20301.0,6.0,1.0,0.01,unity-settings,dos
1668616823,2213,35,0,608,364.7,8917.0,6.0,1.0,0.0,atop,password
1668616885,4466,1970,0,160,17809.0,2677.0,6.0,1.0,0.0,atop,normal
1668616923,4264,287,0,12,173.0,233.0,6.0,1.0,0.0,<systemd-udev>,password
1668616983,2688,17,0,43,902.3,16241.0,6.0,1.0,0.0,unity-settings,password
1668617023,1755,14,0,24,9653.0,3733.0,6.0,1.0,0.0,haveged,password
1668617065,3770,1970,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1668617135,4431,15,0,608,357.4,6597.0,6.0,1.0,0.0,atop,ddos
1668617143,4266,235,0,12,173.0,233.0,6.0,1.0,0.0,<vsftpd>,password
1668617160,4419,2171,0,160,18349.0,2985.0,6.0,1.0,0.0,atop,ddos
1668617195,4464,1970,0,160,17817.0,2721.0,6.0,1.0,0.0,atop,normal
1668617205,2628,34,0,601,834.4,55665.0,138.0,1.0,0.01,hud-service,ddos
1668617208,2939,14,0,309,891.4,18561.0,6.0,1.0,0.0,nm-applet,injection
1668617215,2884,14,0,16,1030.6,44949.0,6.0,1.0,0.01,evolution-cale,ddos
1668617270,2639,14,0,78,883.1,12589.0,6.0,1.0,0.0,unity-panel-se,normal
1668617370,2893,22,0,1362,174.4,48801.0,6.0,1.0,0.01,nautilus,ddos
1668617383,1787,14,0,24,9653.0,3729.0,6.0,1.0,0.0,haveged,dos
1668617388,2725,14,0,78,798.8,19433.0,6.0,1.0,0.01,unity-panel-se,injection
1668617415,4467,1971,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668617448,2941,22,0,1362,174.4,48549.0,6.0,1.0,0.01,nautilus,dos
1668617468,6542,2063,0,160,17829.0,2653.0,6.0,1.0,0.0,atop,injection
1668617470,1588,14,0,2231,527.5,79617.0,6.0,1.0,0.02,Xorg,ddos
1668617555,4417,2648,0,160,18349.0,2961.0,6.0,1.0,0.0,atop,ddos
1668617578,2978,14,0,362,488.3,7633.0,6.0,1.0,0.0,mission-contro,dos
1668617610,2632,17,0,78,726.8,18785.0,6.0,1.0,0.0,unity-panel-se,ddos
1668617615,2879,14,0,136,796.6,17909.0,6.0,1.0,0.0,goa-daemon,ddos
1668617650,4467,1971,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668617668,3070,14,0,48,553.9,17161.0,6.0,1.0,0.0,vmtoolsd,password
1668617700,1588,14,0,2231,527.5,79617.0,6.0,1.0,0.02,Xorg,ddos
1668617738,3989,1949,0,160,17817.0,2669.0,6.0,1.0,0.0,atop,password
1668617775,4467,1971,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668617788,1492,15,0,49,23825.0,1261.0,6.0,1.0,0.0,cron,injection
1668617805,4280,14,0,990,176.0,25333.0,6.0,1.0,0.01,drone,ddos
1668617835,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668617845,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668617898,3386,2063,0,160,18089.0,2725.0,6.0,1.0,0.0,atop,injection
1668617913,2700,23,0,601,849.6,69365.0,6.0,1.0,0.02,hud-service,dos
1668617925,4419,2805,0,160,18349.0,2985.0,6.0,1.0,0.0,atop,ddos
1668617933,4167,470,0,608,357.4,6649.0,6.0,1.0,0.0,atop,password
1668617963,2941,26,0,1362,174.4,48993.0,6.0,1.0,0.01,nautilus,injection
1668618033,6542,2063,0,160,17829.0,2653.0,6.0,1.0,0.0,atop,injection
1668618033,2671,14,0,133,22613.0,977.0,6.0,1.0,0.0,upstart-dbus-b,password
1668618043,4042,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:1,password
1668618060,1943,14,0,48,332.8,1937.0,6.0,1.0,0.0,vmtoolsd,normal
1668618063,4293,180,0,12,173.0,233.0,6.0,1.0,0.0,<vsftpd>,password
1668618070,1463,17,0,48,19469.0,801.0,6.0,1.0,0.0,irqbalance,normal
1668618088,2685,17,0,43,1041.4,23733.0,6.0,1.0,0.01,unity-settings,injection
1668618145,4465,1971,0,160,18141.0,2793.0,6.0,1.0,0.0,atop,normal
1668618160,4466,1971,0,160,17809.0,2677.0,6.0,1.0,0.0,atop,normal
1668618170,2901,14,0,48,554.0,2221.0,6.0,1.0,0.0,vmtoolsd,normal
1668618243,2725,14,0,78,726.8,18617.0,6.0,1.0,0.0,unity-panel-se,dos
1668618308,4301,180,0,12,173.0,233.0,6.0,1.0,0.0,<vsftpd>,password
1668618328,3384,1926,0,160,18097.0,2661.0,6.0,1.0,0.0,atop,dos
1668618400,4466,1972,0,160,17809.0,2677.0,6.0,1.0,0.0,atop,normal
1668618428,1593,14,0,160,453.7,4285.0,6.0,1.0,0.0,accounts-daemo,password
1668618465,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668618505,3767,1971,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668618513,3150,14,0,292,883.1,22469.0,6.0,1.0,0.01,gnome-terminal,dos
1668618538,4313,153,0,12,173.0,233.0,6.0,1.0,0.0,<systemd-udev>,password
1668618618,2974,14,0,48,554.1,17409.0,6.0,1.0,0.0,vmtoolsd,injection
1668618630,3770,1972,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1668618775,4464,1972,0,160,17817.0,2721.0,6.0,1.0,0.0,atop,normal
1668618778,1609,14,0,543,565.3,33113.0,6.0,1.0,0.01,named,dos
1668618800,1515,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,ddos
1668618833,7319,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:2,injection
1668618840,2866,174,0,22,174.5,81537.0,14.0,1.0,0.02,compiz,normal
1668618870,2879,14,0,136,796.6,17909.0,6.0,1.0,0.0,goa-daemon,ddos
1668618878,3989,1757,0,160,17817.0,2669.0,10.0,1.0,0.0,atop,password
1668618883,4330,770,0,164,34441.0,1929.0,34274.0,1697.0,0.0,vsftpd,password
1668618898,4329,150,0,211,52153.0,1653.0,51986.0,1421.0,0.0,systemd-udevd,password
1668618953,4325,235,0,12,173.0,233.0,6.0,1.0,0.0,<vsftpd>,password
1668618963,1549,14,0,2231,531.2,88669.0,6.0,1.0,0.02,Xorg,injection
1668618978,1572,14,0,10427,710.4,50845.0,6.0,1.0,0.01,navigation,password
1668618990,3247,14,0,292,884.5,9281.0,6.0,1.0,0.0,gnome-terminal,normal
1668619043,4167,601,0,608,357.4,7237.0,6.0,589.0,0.0,atop,password
1668619073,2823,14,0,47,453.1,5377.0,6.0,1.0,0.0,indicator-appl,dos
1668619125,3767,1970,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668619150,1588,14,0,2231,527.5,79617.0,6.0,1.0,0.02,Xorg,ddos
1668619160,2893,22,0,1362,174.4,48801.0,6.0,1.0,0.01,nautilus,ddos
1668619238,3150,14,0,292,883.1,22481.0,6.0,1.0,0.01,gnome-terminal,injection
1668619243,2725,14,0,78,798.8,19433.0,6.0,1.0,0.01,unity-panel-se,injection
1668619283,3195,14,0,2144,175.5,28325.0,6.0,1.0,0.01,ostinato,dos
1668619293,7032,14,0,608,364.6,8681.0,6.0,1.0,0.0,atop,injection
1668619333,3385,1930,0,160,17797.0,2605.0,6.0,1.0,0.0,atop,dos
1668619343,3385,2056,0,160,18145.0,2725.0,6.0,1.0,0.0,atop,injection
1668619350,3769,1970,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1668619360,2418,14,0,257,40469.0,2941.0,6.0,1.0,0.0,init,ddos
1668619400,1588,14,0,2231,527.5,79617.0,6.0,1.0,0.02,Xorg,ddos
1668619418,2978,14,0,362,488.3,7633.0,6.0,1.0,0.0,mission-contro,dos
1668619428,2710,14,0,78,798.7,18545.0,6.0,1.0,0.0,unity-panel-se,password
1668619458,4353,1134,0,1615,10397.0,3893.0,10230.0,3661.0,0.0,dhclient,dos
1668619463,7422,14,0,608,364.6,8685.0,6.0,1.0,0.0,atop,injection
1668619500,2512,14,0,427,40501.0,2665.0,6.0,1.0,0.0,dbus-daemon,ddos
1668619503,3987,1949,0,160,17817.0,2685.0,6.0,1.0,0.0,atop,password
1668619505,2901,14,0,48,554.0,2221.0,6.0,1.0,0.0,vmtoolsd,normal
1668619508,3386,2056,0,160,18089.0,2725.0,6.0,1.0,0.0,atop,injection
1668619535,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668619540,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668619548,2681,14,0,141,31085.0,1193.0,6.0,1.0,0.0,upstart-file-b,password
1668619585,1491,14,0,59,678.2,5289.0,6.0,1.0,0.0,whoopsie,ddos
1668619618,3386,1931,0,160,18089.0,2657.0,6.0,1.0,0.0,atop,dos
1668619620,1760,14,0,24,9653.0,497.0,6.0,1.0,0.0,haveged,normal
1668619625,2625,23,0,601,991.8,424.6,6.0,1.0,0.05,hud-service,normal
1668619708,2996,14,0,331,535.7,7421.0,6.0,1.0,0.0,udisksd,dos
1668619748,4353,150,0,211,52153.0,1653.0,51986.0,1421.0,0.0,systemd-udevd,password
1668619775,2639,14,0,78,883.1,12589.0,6.0,1.0,0.0,unity-panel-se,normal
1668619785,3768,1970,0,160,18193.0,2845.0,6.0,1.0,0.0,atop,normal
1668619823,6647,315,0,205,174.6,388.3,6.0,177.0,0.04,Web-Content Content,injection
1668619838,2823,14,0,47,453.1,5377.0,6.0,1.0,0.0,indicator-appl,dos
1668619883,1493,65,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,dos
1668619888,2668,14,0,133,22481.0,873.0,6.0,1.0,0.0,upstart-dbus-b,dos
1668619888,2214,32,0,608,364.8,10289.0,6.0,1.0,0.0,atop,password
1668619893,6543,2056,0,160,17825.0,2657.0,6.0,1.0,0.0,atop,injection
1668619983,1787,14,0,24,9653.0,3729.0,6.0,1.0,0.0,haveged,dos
1668620035,3767,1971,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668620040,5409,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:1,ddos
1668620073,1580,14,0,2231,526.8,93357.0,6.0,1.0,0.02,Xorg,password
1668620093,1498,14,0,59,678.2,5313.0,6.0,1.0,0.0,whoopsie,injection
1668620188,1549,14,0,2231,507.3,71337.0,6.0,1.0,0.02,Xorg,dos
1668620208,4367,770,0,164,34441.0,1929.0,34274.0,1697.0,0.0,vsftpd,password
1668620213,3220,14,0,990,175.9,23149.0,6.0,1.0,0.01,drone,dos
1668620245,3885,14,0,990,175.9,14337.0,6.0,1.0,0.0,drone,normal
1668620258,3386,1931,0,160,18089.0,2657.0,6.0,1.0,0.0,atop,dos
1668620275,3767,1971,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668620315,1943,21,0,48,332.8,1937.0,6.0,1.0,0.0,vmtoolsd,normal
1668620328,2059,14,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,injection
1668620338,3070,14,0,48,553.9,17161.0,6.0,1.0,0.0,vmtoolsd,password
1668620348,3386,2056,0,160,18089.0,2725.0,6.0,1.0,0.0,atop,injection
1668620378,3596,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/1:0,injection
1668620398,1493,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,dos
1668620403,2668,14,0,133,22481.0,873.0,6.0,1.0,0.0,upstart-dbus-b,dos
1668620405,4464,1971,0,160,17817.0,2721.0,6.0,1.0,0.0,atop,normal
1668620418,2700,23,0,601,850.5,70277.0,6.0,1.0,0.02,hud-service,dos
1668620425,2901,14,0,48,554.0,2221.0,6.0,1.0,0.0,vmtoolsd,normal
1668620458,1787,14,0,24,9653.0,3729.0,6.0,1.0,0.0,haveged,dos
1668620648,1492,24,0,49,23825.0,1261.0,6.0,1.0,0.0,cron,dos
1668620678,4370,228,0,12,173.0,233.0,6.0,1.0,0.0,<debian-sa1>,dos
1668620688,4371,153,0,12,173.0,233.0,6.0,1.0,0.0,<systemd-udev>,password
1668620708,2700,23,0,601,850.6,70405.0,134.0,129.0,0.02,hud-service,dos
1668620710,1281,155,0,1083,515.1,7685.0,6.0,1.0,0.0,NetworkManager,ddos
1668620755,3767,1970,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668620770,4467,1970,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668620770,3215,14,0,30,541.9,4133.0,6.0,1.0,0.0,deja-dup-monit,ddos
1668620795,2590,14,0,133,22585.0,657.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668620803,4371,18,0,1615,10397.0,3893.0,6.0,1.0,0.0,dhclient,dos
1668620808,2215,26,0,608,364.7,8917.0,6.0,1.0,0.0,atop,password
1668620813,4167,20,0,608,364.7,8913.0,6.0,1.0,0.0,atop,password
1668620863,1493,25,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,injection
1668620873,1099,14,0,141,16409.0,1765.0,6.0,1.0,0.0,upstart-file-b,password
1668620873,3596,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/1:0,injection
1668620878,4390,148,0,211,52153.0,1649.0,51986.0,1417.0,0.0,systemd-udevd,password
1668620908,4389,235,0,164,30013.0,1185.0,29846.0,953.0,0.0,vsftpd,password
1668620933,2059,14,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,injection
1668620940,1759,14,0,24,9653.0,3733.0,6.0,1.0,0.0,haveged,ddos
1668620940,2866,14,0,22,174.5,81537.0,6.0,1.0,0.02,compiz,normal
1668620965,2512,14,0,427,40501.0,2665.0,6.0,1.0,0.0,dbus-daemon,ddos
1668620973,4381,376,0,12,173.0,233.0,6.0,1.0,0.0,<vsftpd>,password
1668620985,3767,1970,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668620988,1572,14,0,10427,710.4,50845.0,6.0,1.0,0.01,navigation,password
1668620998,2979,14,0,16,174.0,44865.0,6.0,1.0,0.01,evolution-cale,password
1668621005,4466,1970,0,160,17809.0,2677.0,6.0,1.0,0.0,atop,normal
1668621018,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,injection
1668621040,2866,14,0,22,174.5,81537.0,6.0,1.0,0.02,compiz,normal
1668621063,2591,14,0,427,40357.0,2521.0,6.0,1.0,0.0,dbus-daemon,dos
1668621065,1946,14,0,48,332.8,4637.0,6.0,1.0,0.0,vmtoolsd,ddos
1668621100,2597,14,0,133,22481.0,897.0,6.0,1.0,0.0,upstart-dbus-b,ddos
1668621120,2893,22,0,1362,174.4,48801.0,6.0,1.0,0.01,nautilus,ddos
1668621133,4394,150,0,211,52153.0,1653.0,51986.0,1421.0,0.0,systemd-udevd,password
1668621173,7028,14,0,608,364.6,8725.0,6.0,1.0,0.0,atop,injection
1668621208,2941,22,0,1362,174.4,48549.0,6.0,1.0,0.01,nautilus,dos
1668621223,1580,14,0,2231,526.8,93357.0,6.0,1.0,0.02,Xorg,password
1668621243,1573,14,0,543,566.6,34261.0,6.0,1.0,0.01,named,password
1668621270,2879,14,0,136,796.6,17909.0,6.0,1.0,0.0,goa-daemon,ddos
1668621280,1281,26,0,1083,515.1,7685.0,6.0,1.0,0.0,NetworkManager,ddos
1668621288,2213,32,0,608,364.7,8917.0,6.0,1.0,0.0,atop,password
1668621323,2432,14,0,257,40737.0,3169.0,6.0,1.0,0.0,init,password
1668621333,3986,1949,0,160,18117.0,2777.0,6.0,1.0,0.0,atop,password
1668621353,7032,14,0,608,364.6,8681.0,6.0,1.0,0.0,atop,injection
1668621393,4403,235,0,164,30013.0,1185.0,29846.0,953.0,0.0,vsftpd,password
1668621398,6541,2056,0,160,17825.0,2653.0,6.0,1.0,0.0,atop,injection
1668621485,5457,1137,0,1615,10397.0,3893.0,10230.0,3661.0,0.0,dhclient,ddos
1668621495,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668621543,3330,14,0,30,541.9,4113.0,6.0,1.0,0.0,deja-dup-monit,password
1668621570,2512,14,0,427,40385.0,2189.0,6.0,1.0,0.0,dbus-daemon,normal
1668621573,2974,14,0,48,554.1,17409.0,6.0,1.0,0.0,vmtoolsd,injection
1668621633,2667,14,0,133,22613.0,973.0,6.0,1.0,0.0,upstart-dbus-b,password
1668621640,3768,1971,0,160,18193.0,2845.0,6.0,1.0,0.0,atop,normal
1668621643,6542,2054,0,160,17829.0,2653.0,6.0,1.0,0.0,atop,injection
1668621658,3195,14,0,2144,175.5,28325.0,6.0,1.0,0.01,ostinato,dos
1668621708,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,injection
1668621753,2213,32,0,608,364.7,8917.0,6.0,1.0,0.0,atop,password
1668621780,3770,1971,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1668621800,4467,1971,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668621805,4466,1971,0,160,17809.0,2677.0,6.0,1.0,0.0,atop,normal
1668621818,1493,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,dos
1668621838,2974,14,0,48,554.1,17409.0,6.0,1.0,0.0,vmtoolsd,injection
1668621873,1787,14,0,24,9653.0,3729.0,6.0,1.0,0.0,haveged,dos
1668621885,3885,14,0,990,175.9,14337.0,6.0,1.0,0.0,drone,normal
1668621888,3831,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/0:1,password
1668621898,2591,14,0,427,40357.0,2521.0,6.0,1.0,0.0,dbus-daemon,dos
1668621900,1515,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,ddos
1668621953,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,injection
1668621953,2725,16,0,78,726.8,18881.0,6.0,1.0,0.0,unity-panel-se,dos
1668621958,2974,14,0,48,554.1,17161.0,6.0,1.0,0.0,vmtoolsd,dos
1668621960,6939,14,0,971,287.7,332.6,6.0,1.0,0.03,tcpdump,normal
1668621983,2059,22,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,dos
1668622013,1755,14,0,24,9653.0,3733.0,6.0,1.0,0.0,haveged,password
1668622028,7655,1110,0,1615,10397.0,3805.0,10230.0,3573.0,0.0,dhclient,injection
1668622040,5457,14,0,12,173.0,233.0,6.0,1.0,0.0,<dhclient>,ddos
1668622050,1588,14,0,2231,527.5,79617.0,6.0,1.0,0.02,Xorg,ddos
