ts,PID,TRUN,TSLPI,TSLPU,POLI,NICE,PRI,RTPR,CPUNR,Status,EXC,State,CPU,CMD,class
1668636428,3387,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,dos
1668636438,2536,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-event-,password
1668636488,3596,0,1,0,norm,0,122,0,1,0,0,S,0.0,kworker/1:0,injection
1668636503,1787,0,1,0,norm,0,122,0,3,0,0,S,0.0,haveged,injection
1668636515,1588,0,1,0,norm,0,122,0,1,0,0,S,0.0,Xorg,ddos
1668636528,3987,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,password
1668636588,1549,0,1,0,norm,0,122,0,1,0,0,S,0.01,Xorg,injection
1668636605,4417,0,1,0,norm,20,102,0,1,0,0,S,0.02,atop,ddos
1668636623,1493,0,1,0,norm,0,122,0,2,0,0,S,0.0,irqbalance,injection
1668636643,3387,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,dos
1668636650,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1668636660,6939,0,1,0,norm,0,122,0,0,-,0,S,0.01,tcpdump,normal
1668636663,1226,0,1,0,norm,0,122,0,3,-,0,S,0.0,vsftpd,password
1668636678,1587,0,17,0,norm,0,122,0,3,0,0,S,0.0,navigation,dos
1668636693,4841,0,0,0,-,0,2,0,0,NE,0,E,0.0,<systemd-udev>,password
1668636703,2685,0,4,0,norm,0,122,0,0,0,0,S,0.0,unity-settings,dos
1668636753,2823,0,2,0,norm,0,122,0,0,0,0,S,0.0,indicator-appl,injection
1668636755,2512,0,1,0,norm,0,122,0,1,-,0,S,0.0,dbus-daemon,normal
1668636788,2215,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,password
1668636883,2823,0,2,0,norm,0,122,0,2,0,0,S,0.01,indicator-appl,dos
1668636885,3885,1,11,0,norm,0,122,0,3,-,0,S,0.99,drone,normal
1668636903,2681,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-file-b,password
1668636908,2930,0,5,0,norm,0,122,0,0,0,0,S,0.0,evolution-cale,dos
1668636938,4846,0,0,0,-,0,2,0,0,NE,1,E,0.0,<vsftpd>,password
1668636955,1588,0,1,0,norm,0,122,0,0,0,0,S,0.01,Xorg,ddos
1668636960,2512,0,1,0,norm,0,122,0,2,-,0,S,0.0,dbus-daemon,normal
1668636980,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,ddos
1668636985,1463,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668636993,2917,0,2,0,norm,0,122,0,3,-,0,S,0.01,indicator-appl,password
1668637008,3220,0,11,0,norm,0,122,0,2,0,0,S,0.02,drone,dos
1668637070,4417,0,1,0,norm,20,102,0,1,0,0,S,0.02,atop,ddos
1668637103,3831,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/0:1,password
1668637218,3989,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,password
1668637218,1498,0,3,0,norm,0,122,0,0,0,0,S,0.0,whoopsie,dos
1668637283,2591,0,1,0,norm,0,122,0,0,0,0,S,0.01,dbus-daemon,dos
1668637288,3385,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,injection
1668637295,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,ddos
1668637308,1587,0,17,0,norm,0,122,0,3,0,0,S,0.0,navigation,dos
1668637363,3596,0,1,0,norm,0,122,0,1,0,0,S,0.0,kworker/1:0,injection
1668637370,2869,0,5,0,norm,0,122,0,1,0,0,S,0.05,compiz,ddos
1668637388,3387,0,1,0,norm,20,102,0,0,0,0,S,0.01,atop,dos
1668637410,2879,0,4,0,norm,0,122,0,3,0,0,S,0.0,goa-daemon,ddos
1668637438,3026,0,3,0,norm,0,122,0,2,-,0,S,0.01,nm-applet,password
1668637443,2685,0,4,0,norm,0,122,0,0,0,0,S,0.0,unity-settings,dos
1668637450,2512,0,1,0,norm,0,122,0,2,-,0,S,0.0,dbus-daemon,normal
1668637473,3989,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,password
1668637488,1284,0,4,0,norm,0,122,0,0,-,0,S,0.0,NetworkManager,password
1668637508,2939,0,3,0,norm,0,122,0,1,0,0,S,0.0,nm-applet,dos
1668637543,2692,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,password
1668637550,5448,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/u256:2,ddos
1668637590,4530,0,1,0,norm,0,122,0,2,0,0,S,0.0,atop,ddos
1668637600,3088,0,2,0,norm,0,122,0,3,0,0,S,0.0,zeitgeist-daem,ddos
1668637613,3844,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,password
1668637635,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1668637643,2930,0,5,0,norm,0,122,0,3,0,0,S,0.0,evolution-cale,dos
1668637665,1463,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668637690,2512,0,1,0,norm,0,122,0,0,0,0,S,0.01,dbus-daemon,ddos
1668637720,2628,0,4,0,norm,0,122,0,3,0,0,S,0.0,hud-service,ddos
1668637760,1515,0,1,0,norm,0,122,0,2,0,0,S,0.0,irqbalance,ddos
1668637830,5448,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:2,ddos
1668637908,3626,0,3,0,norm,0,122,0,1,0,0,S,0.0,unity-panel-se,dos
1668637920,4417,0,1,0,norm,20,102,0,1,0,0,S,0.02,atop,ddos
1668637925,4467,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1668637938,4885,0,1,0,norm,0,122,0,0,N,0,S,0.0,vsftpd,password
1668638005,4416,1,0,0,norm,20,102,0,0,0,0,R,0.02,atop,ddos
1668638018,2978,0,3,0,norm,0,122,0,0,0,0,S,0.0,mission-contro,dos
1668638055,2625,0,4,0,norm,0,122,0,1,-,0,S,0.0,hud-service,normal
1668638068,2913,0,5,0,norm,0,122,0,0,0,0,S,0.01,compiz,dos
1668638108,3831,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/0:1,password
1668638133,2668,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,dos
1668638135,1463,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668638145,3885,1,11,0,norm,0,122,0,3,-,0,S,0.99,drone,normal
1668638155,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1668638230,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1668638240,4280,0,13,0,norm,0,122,0,2,0,0,S,0.0,drone,ddos
1668638343,2978,0,3,0,norm,0,122,0,0,0,0,S,0.0,mission-contro,dos
1668638368,2668,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,dos
1668638380,2879,0,4,0,norm,0,122,0,3,0,0,S,0.0,goa-daemon,ddos
1668638388,1492,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,password
1668638398,1118,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-socket,password
1668638405,4467,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668638473,3386,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,dos
1668638480,2512,0,1,0,norm,0,122,0,0,0,0,S,0.01,dbus-daemon,ddos
1668638483,3385,0,1,0,norm,20,102,0,2,0,0,S,0.01,atop,dos
1668638510,2893,0,5,0,norm,0,122,0,3,0,0,S,0.0,nautilus,ddos
1668638513,6544,0,1,0,norm,20,102,0,1,0,0,S,0.02,atop,injection
1668638578,3831,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/0:1,password
1668638578,2668,0,1,0,norm,0,122,0,3,0,0,S,0.0,upstart-dbus-b,dos
1668638583,7603,0,1,0,norm,0,122,0,2,0,0,S,0.0,kworker/u256:0,injection
1668638615,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1668638635,4467,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668638648,6544,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,injection
1668638685,1463,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668638685,2891,0,3,0,norm,0,122,0,1,0,0,S,0.01,nm-applet,ddos
1668638750,1491,0,5,0,norm,0,122,0,3,0,0,S,0.0,whoopsie,ddos
1668638755,2625,0,4,0,norm,0,122,0,2,-,0,S,0.0,hud-service,normal
1668638808,2930,0,5,0,norm,0,122,0,3,0,0,S,0.0,evolution-cale,injection
1668638830,3768,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668638843,2700,0,4,0,norm,0,122,0,1,0,0,S,0.0,hud-service,dos
1668638850,2597,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,ddos
1668638908,3882,0,3,0,norm,0,122,0,0,-,0,S,0.01,ostinato,password
1668638943,1787,0,1,0,norm,0,122,0,3,0,0,S,0.0,haveged,dos
1668638978,2939,0,3,0,norm,0,122,0,0,0,0,S,0.02,nm-applet,injection
1668638980,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668639008,2974,0,3,0,norm,0,122,0,0,0,0,S,0.0,vmtoolsd,dos
1668639050,4239,0,4,0,norm,0,122,0,1,0,0,S,0.0,gnome-terminal,ddos
1668639080,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1668639143,2998,0,5,0,norm,0,122,0,1,-,0,S,0.01,compiz,password
1668639143,2913,0,5,0,norm,0,122,0,1,0,0,S,0.1,compiz,injection
1668639145,4280,0,13,0,norm,0,122,0,2,0,0,S,0.01,drone,ddos
1668639150,2597,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,ddos
1668639173,3384,1,0,0,norm,20,102,0,0,0,0,R,0.01,atop,dos
1668639203,3070,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,password
1668639218,6541,1,0,0,norm,20,102,0,2,0,0,R,0.01,atop,injection
1668639220,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1668639253,2974,0,3,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,injection
1668639255,3767,1,0,0,norm,20,102,0,2,-,0,R,0.0,atop,normal
1668639270,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1668639285,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1668639308,2591,0,1,0,norm,0,122,0,2,0,0,S,0.0,dbus-daemon,dos
1668639370,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668639390,4466,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668639398,2930,0,5,0,norm,0,122,0,0,0,0,S,0.0,evolution-cale,dos
1668639415,2597,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,ddos
1668639425,5522,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:1,ddos
1668639435,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1668639448,2823,0,2,0,norm,0,122,0,2,0,0,S,0.01,indicator-appl,injection
1668639493,6589,0,55,0,norm,0,122,0,2,0,0,S,0.01,SLAM,injection
1668639505,5560,0,0,0,0,0,2,0,0,NE,0,E,0.0,<nm-dhcp-clie>,ddos
1668639563,3885,1,10,0,norm,0,122,0,0,-,0,S,1.01,drone,password
1668639590,4538,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,ddos
1668639643,1609,0,7,0,norm,0,122,0,3,0,0,S,0.0,named,injection
1668639653,1755,0,1,0,norm,0,122,0,3,-,0,S,0.0,haveged,password
1668639683,3844,0,4,0,norm,0,122,0,1,-,0,S,0.0,gnome-terminal,password
1668639730,2628,0,4,0,norm,0,122,0,2,0,0,S,0.0,hud-service,ddos
1668639740,3882,0,3,0,norm,0,122,0,1,-,0,S,0.0,ostinato,normal
1668639753,6543,0,1,0,norm,20,102,0,3,0,0,S,0.01,atop,injection
1668639800,2869,0,5,0,norm,0,122,0,0,0,0,S,0.18,compiz,ddos
1668639818,2059,0,2,0,norm,0,122,0,0,0,0,S,0.0,vmtoolsd,injection
1668639820,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668639833,2210,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,password
1668639838,2913,0,5,0,norm,0,122,0,1,0,0,S,0.01,compiz,dos
1668639840,4280,0,13,0,norm,0,122,0,2,0,0,S,0.02,drone,ddos
1668639848,1498,0,3,0,norm,0,122,0,0,0,0,S,0.0,whoopsie,injection
1668639948,2941,0,5,0,norm,0,122,0,2,0,0,S,0.0,nautilus,injection
1668639973,4934,0,0,0,-,0,2,0,0,NE,1,E,0.0,<vsftpd>,password
1668639975,3885,1,11,0,norm,0,122,0,3,-,0,S,0.98,drone,normal
1668639978,3150,0,4,0,norm,0,122,0,0,0,0,S,0.0,gnome-terminal,dos
1668640028,6541,1,0,0,norm,20,102,0,2,0,0,R,0.01,atop,injection
1668640030,3882,0,3,0,norm,0,122,0,1,-,0,S,0.0,ostinato,normal
1668640045,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1668640048,2700,0,4,0,norm,0,122,0,1,0,0,S,0.01,hud-service,injection
1668640070,3885,1,11,0,norm,0,122,0,3,-,0,S,0.99,drone,normal
1668640078,2591,0,1,0,norm,0,122,0,3,0,0,S,0.0,dbus-daemon,dos
1668640118,6542,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,injection
1668640130,2597,0,1,0,norm,0,122,0,3,0,0,S,0.0,upstart-dbus-b,ddos
1668640143,6589,0,55,0,norm,0,122,0,1,0,0,S,0.01,SLAM,injection
1668640165,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1668640185,2590,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1668640190,5559,0,0,0,0,0,2,0,0,NS,15,E,0.0,<dhclient>,ddos
1668640233,3989,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,password
1668640245,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1668640248,1492,0,1,0,norm,0,122,0,1,0,0,S,0.0,cron,dos
1668640390,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1668640430,4466,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668640528,2974,0,3,0,norm,0,122,0,1,0,0,S,0.0,vmtoolsd,injection
1668640548,3070,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,password
1668640555,2625,0,4,0,norm,0,122,0,2,-,0,S,0.0,hud-service,normal
1668640578,2823,0,2,0,norm,0,122,0,3,0,0,S,0.01,indicator-appl,dos
1668640655,4419,1,0,0,norm,20,102,0,1,0,0,R,0.04,atop,ddos
1668640658,2059,0,2,0,norm,0,122,0,1,0,0,S,0.0,vmtoolsd,injection
1668640660,4416,1,0,0,norm,20,102,0,2,0,0,R,0.02,atop,ddos
1668640683,1787,0,1,0,norm,0,122,0,2,0,0,S,0.0,haveged,injection
1668640685,4467,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668640705,2889,0,5,0,norm,0,122,0,0,-,0,S,0.0,nautilus,normal
1668640710,7327,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1668640735,3247,0,4,0,norm,0,122,0,0,-,0,S,0.0,gnome-terminal,normal
1668640803,7422,0,1,0,norm,0,122,0,3,0,0,S,0.0,atop,injection
1668640808,2823,0,2,0,norm,0,122,0,0,0,0,S,0.01,indicator-appl,dos
1668640903,7784,0,1,0,norm,0,122,0,2,0,0,S,0.0,kworker/u256:1,injection
1668640940,2597,0,1,0,norm,0,122,0,1,0,0,S,0.0,upstart-dbus-b,ddos
1668640978,2668,0,1,0,norm,0,122,0,1,0,0,S,0.0,upstart-dbus-b,dos
1668640980,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1668641000,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668641035,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668641048,4982,0,0,0,-,0,2,0,0,NE,0,E,0.0,<systemd-udev>,password
1668641073,2725,0,3,0,norm,0,122,0,2,0,0,S,0.02,unity-panel-se,dos
1668641080,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,ddos
1668641103,6541,1,0,0,norm,20,102,0,2,0,0,R,0.02,atop,injection
1668641108,4984,0,0,0,-,0,2,0,0,NE,0,E,0.01,<vsftpd>,password
1668641218,1549,0,1,0,norm,0,122,0,3,0,0,S,0.0,Xorg,injection
1668641225,4417,0,1,0,norm,20,102,0,2,0,0,S,0.03,atop,ddos
1668641240,6939,0,1,0,norm,0,122,0,3,-,0,S,0.0,tcpdump,normal
1668641253,2939,0,3,0,norm,0,122,0,3,0,0,S,0.01,nm-applet,dos
1668641280,2893,0,5,0,norm,0,122,0,0,0,0,S,0.0,nautilus,ddos
1668641283,3882,0,3,0,norm,0,122,0,1,-,0,S,0.02,ostinato,password
1668641320,4416,1,0,0,norm,20,102,0,2,0,0,R,0.02,atop,ddos
1668641328,4996,0,0,0,-,0,2,0,0,-,0,E,0.0,<vsftpd>,password
1668641338,3195,0,3,0,norm,0,122,0,1,0,0,S,0.01,ostinato,dos
1668641375,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1668641378,3386,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,dos
1668641423,5002,0,1,0,norm,0,122,0,3,N,0,S,0.0,systemd-udevd,password
1668641458,6542,0,1,0,norm,20,102,0,2,0,0,S,0.03,atop,injection
1668641463,3386,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,dos
1668641478,3195,0,3,0,norm,0,122,0,3,0,0,S,0.01,ostinato,dos
1668641515,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,ddos
1668641523,7704,0,1,0,norm,0,122,0,2,0,0,S,0.01,atop,injection
1668641550,2597,0,1,0,norm,0,122,0,1,0,0,S,0.0,upstart-dbus-b,ddos
1668641563,3385,0,1,0,norm,20,102,0,3,0,0,S,0.01,atop,dos
1668641573,7743,0,1,0,norm,0,122,0,1,0,0,S,0.0,atop,injection
1668641623,3844,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,password
1668641673,1564,0,1,0,norm,0,122,0,0,0,0,S,0.0,cups-browsed,dos
1668641680,2632,0,3,0,norm,0,122,0,1,0,0,S,0.0,unity-panel-se,ddos
1668641753,3986,1,0,0,norm,20,102,0,2,-,0,R,0.02,atop,password
1668641760,2879,0,4,0,norm,0,122,0,3,0,0,S,0.01,goa-daemon,ddos
1668641805,4239,0,4,0,norm,0,122,0,0,0,0,S,0.0,gnome-terminal,ddos
1668641840,4277,0,3,0,norm,0,122,0,1,0,0,S,0.02,ostinato,ddos
1668641903,2974,0,3,0,norm,0,122,0,0,0,0,S,0.0,vmtoolsd,dos
1668641913,1787,0,1,0,norm,0,122,0,3,0,0,S,0.0,haveged,dos
1668641930,2869,0,5,0,norm,0,122,0,0,0,0,S,0.03,compiz,ddos
1668641950,4464,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1668641960,2632,0,3,0,norm,0,122,0,0,0,0,S,0.0,unity-panel-se,ddos
1668641963,2939,0,3,0,norm,0,122,0,0,0,0,S,0.01,nm-applet,dos
1668642025,3885,1,11,0,norm,0,122,0,3,-,0,S,0.99,drone,normal
1668642030,4417,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,ddos
1668642043,2211,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,password
1668642045,1946,0,2,0,norm,0,122,0,0,0,0,S,0.01,vmtoolsd,ddos
1668642110,3247,0,4,0,norm,0,122,0,0,-,0,S,0.0,gnome-terminal,normal
1668642123,2688,0,4,0,norm,0,122,0,2,-,0,S,0.0,unity-settings,password
1668642250,4277,0,3,0,norm,0,122,0,3,0,0,S,0.01,ostinato,ddos
1668642323,3596,0,1,0,norm,0,122,0,1,0,0,S,0.0,kworker/1:0,injection
1668642325,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1668642350,2869,0,5,0,norm,0,122,0,1,0,0,S,0.04,compiz,ddos
1668642380,2893,0,5,0,norm,0,122,0,3,0,0,S,0.01,nautilus,ddos
1668642420,3974,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,ddos
1668642430,4506,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,ddos
1668642483,3386,0,1,0,norm,20,102,0,2,0,0,S,0.01,atop,injection
1668642483,2700,0,4,0,norm,0,122,0,2,0,0,S,0.0,hud-service,dos
1668642545,1534,0,1,0,norm,0,122,0,3,-,0,S,0.0,Xorg,normal
1668642735,3885,1,11,0,norm,0,122,0,3,-,0,S,0.98,drone,normal
1668642743,2668,0,1,0,norm,0,122,0,1,0,0,S,0.0,upstart-dbus-b,injection
1668642785,4466,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668642810,2879,0,4,0,norm,0,122,0,3,0,0,S,0.0,goa-daemon,ddos
1668642860,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1668642890,4417,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,ddos
1668643003,2059,0,2,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,dos
1668643025,5577,0,1,0,norm,0,122,0,0,N,0,S,0.0,dhclient,ddos
1668643040,2866,0,9,0,norm,0,122,0,1,-,0,S,0.01,compiz,normal
1668643135,3768,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668643245,1759,0,1,0,norm,0,122,0,3,0,0,S,0.0,haveged,ddos
1668643250,8145,0,0,0,0,0,2,0,0,NE,0,E,0.0,<sh>,normal
1668643250,4418,0,1,0,norm,20,102,0,2,0,0,S,0.0,atop,ddos
1668643253,2700,0,4,0,norm,0,122,0,1,0,0,S,0.0,hud-service,dos
1668643320,1534,0,1,0,norm,0,122,0,0,-,0,S,0.0,Xorg,normal
1668643345,1281,0,4,0,norm,0,122,0,0,0,0,S,0.0,NetworkManager,ddos
1668643360,1946,0,2,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,ddos
1668643413,1970,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,password
1668643433,3386,0,1,0,norm,20,102,0,0,0,0,S,0.01,atop,dos
1668643440,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668643473,2059,0,2,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,dos
1668643613,6589,0,53,0,norm,0,122,0,2,0,0,S,0.01,SLAM,injection
1668643673,2725,0,3,0,norm,0,122,0,0,0,0,S,0.0,unity-panel-se,injection
1668643733,4346,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:2,password
1668643733,3385,0,1,0,norm,20,102,0,0,0,0,S,0.01,atop,dos
1668643815,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1668643915,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1668644020,4463,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,ddos
1668644025,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1668644080,1588,0,1,0,norm,0,122,0,0,0,0,S,0.03,Xorg,ddos
1668644108,1493,0,1,0,norm,0,122,0,2,0,0,S,0.0,irqbalance,injection
1668644135,8045,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:0,normal
1668644140,4280,0,13,0,norm,0,122,0,2,0,0,S,0.0,drone,ddos
1668644143,1549,0,1,0,norm,0,122,0,0,0,0,S,0.0,Xorg,dos
1668644150,2909,0,3,0,norm,0,122,0,0,0,0,S,0.0,vmtoolsd,ddos
1668644165,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1668644190,3885,1,11,0,norm,0,122,0,3,-,0,S,0.99,drone,normal
1668644195,6939,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
1668644258,5093,0,0,0,-,0,2,0,0,NE,0,E,0.0,<systemd-udev>,password
1668644285,5583,0,0,0,0,0,2,0,0,-,15,E,0.0,<dhclient>,ddos
1668644305,2034,0,1,0,norm,0,122,0,1,0,0,S,0.0,atop,ddos
1668644318,5103,0,1,0,norm,0,122,0,3,N,0,S,0.0,vsftpd,password
1668644380,4277,0,3,0,norm,0,122,0,0,0,0,S,0.02,ostinato,ddos
1668644393,3386,0,1,0,norm,20,102,0,0,0,0,S,0.01,atop,dos
1668644398,6544,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,injection
1668644450,2620,0,4,0,norm,0,122,0,1,0,0,S,0.0,unity-settings,ddos
1668644548,6541,1,0,0,norm,20,102,0,1,0,0,R,0.01,atop,injection
1668644580,4464,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668644588,2725,0,3,0,norm,0,122,0,2,0,0,S,0.0,unity-panel-se,dos
1668644620,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1668644625,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1668644728,1587,0,17,0,norm,0,122,0,3,0,0,S,0.0,navigation,injection
1668644760,1420,0,1,0,norm,0,122,0,2,-,0,S,0.0,cron,normal
1668644828,1593,0,3,0,norm,0,122,0,0,-,0,S,0.0,accounts-daemo,password
1668644865,2512,0,1,0,norm,0,122,0,1,-,0,S,0.0,dbus-daemon,normal
1668644878,1288,0,4,0,norm,0,122,0,0,0,0,S,0.0,NetworkManager,dos
1668644885,6939,0,1,0,norm,0,122,0,1,-,0,S,0.01,tcpdump,normal
1668644925,4467,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668644935,3882,0,3,0,norm,0,122,0,3,-,0,S,0.0,ostinato,normal
1668644950,4239,0,4,0,norm,0,122,0,0,0,0,S,0.0,gnome-terminal,ddos
1668645008,2710,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,password
1668645045,4466,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668645055,4280,0,13,0,norm,0,122,0,2,0,0,S,0.01,drone,ddos
1668645068,2059,0,2,0,norm,0,122,0,0,0,0,S,0.0,vmtoolsd,dos
1668645073,2153,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,password
1668645115,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1668645118,7319,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:2,injection
1668645128,2913,1,4,0,norm,0,122,0,1,0,0,S,0.13,compiz,injection
1668645155,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1668645190,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1668645268,2913,0,5,0,norm,0,122,0,3,0,0,S,0.01,compiz,dos
1668645278,3386,0,1,0,norm,20,102,0,0,0,0,S,0.01,atop,dos
1668645308,2941,0,5,0,norm,0,122,0,3,0,0,S,0.0,nautilus,dos
1668645398,3386,0,1,0,norm,20,102,0,1,0,0,S,0.02,atop,injection
1668645418,5124,0,0,0,-,0,2,0,0,-,1,E,0.0,<vsftpd>,password
1668645460,2628,0,4,0,norm,0,122,0,2,0,0,S,0.0,hud-service,ddos
1668645468,7037,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,injection
1668645490,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1668645500,1431,0,3,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1668645515,1588,0,1,0,norm,0,122,0,0,0,0,S,0.02,Xorg,ddos
